country,country_code,sector,subsector,btype,bage,topic,feature,type,detail,estimated,value,unit,source,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Occupancy,Occupied [Mil.],,0,2.3003077053425,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Occupancy,Vacant [Mil.],,0,0.767436800534618,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Occupancy,Secondary dwellings/ units and others [Mil.],,1,0.129908829683789,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Construction features (U-values),Walls ,,0,1.18,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Construction features (U-values),Windows,,0,4.9,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Construction features (U-values),Roof ,,0,1.43333333333333,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,BUILDING,Construction features (U-values),Floor ,,0,1.16666666666667,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,WALLS,construction material,brick,,0,0.75,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,WALLS,construction material,other,,0,0.25,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,WALLS,construction methodology,solid wall,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,WINDOWS,construction material,wood,,0,0.5,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,WINDOWS,construction material,aluminium,,0,0.5,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,WINDOWS,construction methodology,single glazing,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ROOF,construction material,wood,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ROOF,construction material,tilted roof,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,FLOOR,construction material,concrete + bricks,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,FLOOR,construction methodology,concrete slab,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Useful energy demand,Space heating [kWh/m² year],,1,123.193402918662,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,1,53.0170218241751,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,20.8174760640509,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,133.566287444414,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,50.4934115853444,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Final energy consumption,Domestic hot water [kWh/m² year],,0,26.0218450800636,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Total useful energy demand,Space heating+Domestic hot water [TWh/year],,0,18.6606333564291,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Total useful energy demand,Space cooling [TWh/year],,0,0.713542418339942,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Total final energy consumption,Space heating+Domestic hot water [TWh/year],,0,20.8755733467029,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,Before 1945,ENERGY,Total final energy consumption,Space cooling [TWh/year],,0,0.679577799226961,TWh/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Area,Constructed area [Mm²],,0,212.049246922067,Mm²,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Area,Heated area [Mm²],,0,136.389170695582,Mm²,S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Area,Cooled area [Mm²],,0,15.30243,Mm²,,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Area,Number of dwellings/units [Mil.],,0,3.39084291448441,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Area,Number of buildings [Mil.],,0,0.9,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Tenure/ownership status and distribution,Owner occupied -  dwellings/units  [Mil.],,0,2.4787061704881,1e6 dimensionless,P. Melograno, S. Pezzutto. Italian country report. IEA. 2010,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Tenure/ownership status and distribution,Private rented  -  dwellings/units [Mil.],,0,0.484890536771271,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Tenure/ownership status and distribution,Social housing  -  dwellings/units [Mil.],,0,0.427246207225036,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Occupancy,Occupied [Mil.],,0,2.43928320717302,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Occupancy,Vacant [Mil.],,0,0.813802299476258,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Occupancy,Secondary dwellings/ units and others [Mil.],,1,0.137757407835133,1e6 dimensionless,Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Construction features (U-values),Walls ,,0,1.48,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Construction features (U-values),Windows,,1,4.6,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Construction features (U-values),Roof ,,0,1.1,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,BUILDING,Construction features (U-values),Floor ,,0,0.94,dimensionless,Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock,2014
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,WALLS,construction material,brick,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,WALLS,construction methodology,solid wall,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,WINDOWS,construction material,wood,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,WINDOWS,construction methodology,single glazing,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ROOF,construction material,concrete + bricks,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ROOF,construction material,tilted roof,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,FLOOR,construction material,concrete + bricks,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,FLOOR,construction methodology,concrete slab,,0,1,dimensionless,Source residential part: Own calculations,,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ENERGY,Useful energy demand,Space heating [kWh/m² year],,0,126.11622679183,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ENERGY,Useful energy demand,Space cooling [kWh/m² year],,0,49.903304707779,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ENERGY,Useful energy demand,Domestic hot water  [kWh/m² year],,0,20.8174760640509,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ENERGY,Final energy consumption,Space heating [kWh/m² year],,0,136.735213087703,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
Italy,it,Residential sector,Multifamily houses,Multifamily houses,1945 - 1969,ENERGY,Final energy consumption,Space cooling [kWh/m² year],,0,47.5279074036887,kWh/m²/year,Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/,,,
